AA, -87, 703305577, HH, 76, -60, 702167487, 
AA, -86, 704546787, GG, 41, -32, 704504103, 
AA, -86, 705887994, BB, 88, 31, 705868586, 
AA, -85, 706390428, CC, 42, -73, 706350168, 
AA, -86, 707094621, EE, 80, -74, 707068355, 
AA, -88, 707641904, DD, 75, -67, 707607531, 
AA, -87, 707836914, FF, 86, -78, 707765377, 
AA, -79, 710202789, HH, 77, -58, 710169488, 
AA, -84, 712540072, GG, 42, -32, 712505054, 
AA, -84, 713883242, BB, 89, 31, 713870530, 
AA, -85, 714395898, CC, 43, -73, 714352173, 
AA, -85, 715114106, EE, 81, -73, 715070266, 
AA, -85, 715643755, DD, 76, -71, 715608537, 
AA, -85, 715805579, FF, 87, -72, 715767338, 
AA, -84, 720203242, HH, 78, -58, 718171450, 
AA, -84, 720539715, GG, 43, -32, 720506115, 
AA, -83, 721886273, BB, 90, 31, 721872488, 
AA, -84, 722395694, CC, 44, -73, 722354153, 
AA, -84, 723095648, EE, 82, -72, 723072269, 
AA, -84, 723649893, DD, 77, -72, 723609516, 
AA, -84, 723785805, FF, 88, -68, 723769374, 
AA, -83, 726203489, HH, 79, -59, 726173481, 
AA, -84, 728549704, GG, 44, -32, 728508052, 
AA, -84, 729902224, BB, 91, 31, 729874616, 
AA, -84, 730381819, CC, 45, -73, 730356155, 
AA, -84, 731096097, EE, 83, -73, 731074402, 
AA, -84, 731643506, DD, 78, -68, 731610508, 
AA, -84, 731780109, FF, 89, -67, 731771435, 
AA, -84, 734214248, HH, 80, -58, 734175505, 
AA, -88, 739260384, BB, 92, 31, 737876533, 
AA, -88, 739460485, GG, 45, -32, 736509107, 
AA, -87, 739736834, CC, 46, -73, 738358178, 
AA, -87, 740003376, EE, 84, -78, 739076287, 
AA, -87, 740202868, DD, 79, -68, 739611495, 
AA, -87, 740455850, FF, 90, -69, 739773352, 
AA, -84, 742206841, HH, 81, -59, 742177448, 
AA, -87, 744546063, GG, 46, -32, 744510057, 
AA, -87, 745891960, BB, 93, 31, 745878612, 
AA, -87, 746390917, CC, 47, -72, 746360171, 
AA, -88, 747107426, EE, 85, -74, 747078248, 
AA, -88, 747654601, DD, 80, -69, 747612540, 
AA, -88, 747837315, FF, 91, -69, 747774369, 
AA, -89, 750218589, HH, 82, -59, 750179438, 
AA, -87, 753796520, GG, 47, -32, 752512654, 
AA, -88, 754184162, BB, 94, 31, 753968951, 
AA, -88, 754421988, CC, 48, -72, 754362453, 
AA, -88, 755175500, EE, 86, -75, 755080350, 
AA, -87, 755697410, DD, 81, -73, 755617884, 
AA, -87, 755879871, FF, 92, -69, 755775139, 
AA, -85, 758247703, HH, 83, -58, 758183236, 
AA, -84, 760581999, GG, 48, -35, 760513653, 
AA, -84, 761931067, BB, 95, 31, 761879746, 
AA, -83, 762426931, CC, 49, -73, 762364467, 
AA, -83, 763175313, EE, 87, -75, 763082257, 
AA, -84, 763685239, DD, 82, -67, 763618905, 
AA, -84, 763822217, FF, 93, -69, 763777150, 
AA, -86, 766247104, HH, 84, -58, 766185344, 
AA, -86, 768614602, GG, 49, -33, 768514673, 
AA, -88, 769931286, BB, 96, 31, 769881618, 
AA, -88, 771824188, FF, 94, -69, 771779150, 
AA, -87, 772753307, CC, 50, -72, 770366440, 
AA, -86, 772946956, EE, 88, -74, 771084382, 
AA, -86, 773202372, DD, 83, -68, 771619889, 
AA, -86, 774250750, HH, 85, -59, 774187236, 
AA, -85, 776586479, GG, 50, -33, 776515643, 
AA, -84, 777933106, BB, 97, 31, 777883670, 
AA, -86, 780316210, CC, 51, -73, 778368465, 
AA, -86, 780369939, EE, 89, -74, 779086319, 
AA, -86, 780633323, DD, 84, -67, 779620908, 
AA, -86, 780909863, FF, 95, -69, 779781228, 
AA, -86, 782260369, HH, 86, -58, 782189273, 
AA, -86, 784645790, GG, 51, -57, 784516686, 
AA, -90, 785935379, BB, 98, 31, 785885774, 
AA, -86, 786458703, CC, 52, -73, 786370408, 
AA, -82, 787145973, EE, 90, -74, 787088313, 
AA, -81, 787826780, FF, 96, -69, 787783244, 
AA, -83, 789576765, DD, 85, -69, 787621914, 
AA, -83, 790258277, HH, 87, -58, 790191313, 
AA, -83, 792597103, GG, 52, -32, 792518648, 
AA, -84, 793937216, BB, 99, 31, 793887702, 
AA, -84, 794487674, CC, 53, -72, 794372437, 
AA, -85, 795150412, EE, 91, -74, 795090337, 
AA, -88, 796699091, FF, 97, -70, 795786720, 
AA, -88, 796934075, DD, 86, -67, 795623860, 
AA, -86, 798278420, HH, 88, -58, 798193322, 
AA, -82, 800585733, GG, 53, -33, 800519658, 
AA, -85, 801938714, BB, 100, 31, 801889720, 
AA, -85, 802465820, CC, 54, -72, 802374459, 
AA, -82, 803150741, EE, 92, -74, 803092402, 
AA, -82, 803701735, DD, 87, -71, 803624959, 
AA, -82, 803870362, FF, 98, -69, 803788202, 
AA, -84, 806269903, HH, 89, -58, 806195242, 
AA, -84, 808595625, GG, 54, -33, 808522441, 
AA, -80, 809945393, BB, 101, 31, 809891637, 
AA, -80, 810451300, CC, 55, -72, 810378851, 
AA, -81, 811146686, EE, 93, -74, 811094342, 
AA, -80, 811696882, DD, 88, -74, 811625886, 
AA, -80, 811841835, FF, 99, -69, 811790238, 
AA, -81, 814261759, HH, 90, -58, 814196691, 
AA, -81, 816556981, GG, 55, -33, 816524398, 
AA, -81, 817914568, BB, 102, 31, 817894167, 
AA, -81, 818403552, CC, 56, -73, 818380856, 
AA, -81, 819118646, EE, 94, -74, 819096397, 
AA, -82, 819677917, DD, 89, -71, 819626889, 
AA, -81, 819798250, FF, 100, -69, 819791987, 
AA, -80, 824212456, HH, 91, -58, 822198622, 
AA, -80, 824574938, GG, 56, -32, 824525418, 
AA, -80, 825906826, BB, 103, 31, 825896134, 
AA, -80, 826403324, CC, 57, -72, 826382880, 
AA, -80, 827115560, EE, 95, -75, 827098337, 
AA, -80, 827659476, DD, 90, -69, 827627957, 
AA, -80, 827801105, FF, 101, -71, 827793954, 
AA, -79, 830226330, HH, 92, -59, 830200645, 
AA, -78, 832565767, GG, 57, -32, 832527401, 
AA, -80, 833909648, BB, 104, 31, 833898132, 
AA, -80, 834406522, CC, 58, -72, 834384824, 
AA, -80, 835122055, EE, 96, -75, 835100264, 
AA, -80, 835664890, DD, 91, -71, 835629884, 
AA, -80, 835808838, FF, 102, -71, 835796055, 
AA, -79, 838249330, HH, 93, -58, 838202634, 
AA, -79, 840558580, GG, 58, -32, 840528413, 
AA, -80, 841927501, BB, 105, 31, 841900154, 
AA, -80, 842411379, CC, 59, -72, 842386900, 
AA, -80, 843119386, EE, 97, -75, 843102425, 
AA, -80, 843664424, DD, 92, -69, 843630891, 
AA, -81, 843820212, FF, 103, -71, 843798003, 
AA, -80, 846231866, HH, 94, -58, 846204726, 
AA, -80, 848559621, GG, 59, -32, 848530393, 
AA, -80, 849914495, BB, 106, 31, 849902114, 
AA, -80, 850416241, CC, 60, -72, 850388762, 
AA, -80, 851126214, EE, 98, -75, 851104257, 
AA, -80, 851663375, DD, 93, -67, 851631898, 
AA, -80, 851870389, FF, 104, -72, 851800047, 
AA, -80, 854240782, HH, 95, -59, 854206665, 
AA, -80, 856600953, GG, 60, -32, 856531356, 
AA, -80, 857922108, BB, 107, 31, 857904101, 
AA, -82, 858417041, CC, 61, -72, 858390764, 
AA, -81, 859126570, EE, 99, -75, 859106427, 
AA, -80, 859667899, DD, 94, -68, 859632947, 
AA, -80, 859810061, FF, 105, -71, 859801986, 
AA, -81, 862236789, HH, 96, -59, 862208645, 
AA, -81, 864561027, GG, 61, -32, 864532410, 
