AA, -74, 13:18:52, FF, 40,    -66, 13:18:54, 
AA, -73, 13:18:55, CC, 47,    -40, 13:18:56, 
AA, -76, 13:18:56, EE, 47,    -75, 13:18:56, 
AA, -75, 13:18:57, HH, 42,    -67, 13:18:56, 
AA, -73, 13:18:58, GG, 41,    -62, 13:18:59, 
AA, -73, 13:19:00, BB, 47,    -75, 13:19:01, 
AA, -73, 13:19:02, FF, 41,    -67, 13:19:03, 
AA, -76, 13:19:06, DD, 47,    -63, 13:19:02, 
AA, -76, 13:19:06, EE, 48,    -73, 13:19:06, 
AA, -76, 13:19:06, HH, 43,    -67, 13:19:06, 
AA, -75, 13:19:07, CC, 48,    -41, 13:19:07, 
AA, -74, 13:19:07, GG, 42,    -63, 13:19:08, 
AA, -73, 13:19:09, BB, 48,    -77, 13:19:09, 
AA, -75, 13:19:14, EE, 49,    -72, 13:19:15, 
AA, -74, 13:19:15, DD, 48,    -64, 13:19:14, 
AA, -74, 13:19:15, HH, 44,    -67, 13:19:15, 
AA, -74, 13:19:16, CC, 49,    -40, 13:19:16, 
AA, -74, 13:19:17, FF, 42,    -69, 13:19:18, 
AA, -76, 13:19:19, GG, 43,    -61, 13:19:20, 
AA, -73, 13:19:22, BB, 49,    -75, 13:19:20, 
AA, -74, 13:19:25, EE, 50,    -72, 13:19:24, 
AA, -74, 13:19:31, DD, 49,    -63, 13:19:24, 
AA, -73, 13:19:32, FF, 43,    -67, 13:19:26, 
AA, -71, 13:19:33, GG, 44,    -62, 13:19:30, 
AA, -72, 13:19:34, BB, 50,    -75, 13:19:31, 
AA, -72, 13:19:42, GG, 45,    -61, 13:19:41, 
AA, -74, 13:19:43, BB, 51,    -75, 13:19:42, 
AA, -72, 13:19:51, GG, 46,    -63, 13:19:51, 
AA, -71, 13:19:55, BB, 52,    -77, 13:19:55, 
AA, -71, 13:20:03, GG, 47,    -64, 13:20:03, 
AA, -72, 13:20:04, BB, 53,    -79, 13:20:03, 
AA, -71, 13:20:12, GG, 48,    -63, 13:20:12, 
AA, -70, 13:20:14, BB, 54,    -79, 13:20:11, 
AA, -70, 13:20:22, BB, 55,    -73, 13:20:21, 
AA, -70, 13:20:22, GG, 49,    -63, 13:20:22, 
AA, -71, 13:20:29, CC, 51,    -43, 13:20:30, 
AA, -71, 13:20:30, DD, 50,    -63, 13:20:30, 
AA, -72, 13:20:32, BB, 56,    -75, 13:20:30, 
AA, -72, 13:20:32, EE, 51,    -71, 13:20:31, 
AA, -72, 13:20:32, HH, 46,    -66, 13:20:31, 
AA, -72, 13:20:32, GG, 50,    -63, 13:20:31, 
AA, -71, 13:20:32, FF, 44,    -67, 13:20:32, 
AA, -70, 13:20:38, CC, 52,    -44, 13:20:38, 
AA, -70, 13:20:40, BB, 57,    -75, 13:20:39, 
AA, -71, 13:20:40, DD, 51,    -64, 13:20:40, 
AA, -71, 13:20:41, EE, 52,    -72, 13:20:40, 
AA, -71, 13:20:41, HH, 47,    -67, 13:20:40, 
AA, -71, 13:20:43, FF, 45,    -68, 13:20:43, 
AA, -71, 13:20:43, GG, 51,    -63, 13:20:44, 
AA, -71, 13:20:46, CC, 53,    -43, 13:20:46, 
AA, -70, 13:20:48, BB, 58,    -76, 13:20:48, 
AA, -71, 13:20:49, EE, 53,    -71, 13:20:49, 
AA, -71, 13:20:49, DD, 52,    -64, 13:20:50, 
AA, -69, 13:20:49, HH, 48,    -66, 13:20:50, 
AA, -70, 13:20:51, FF, 46,    -68, 13:20:51, 
AA, -71, 13:20:51, GG, 52,    -61, 13:20:52, 
AA, -71, 13:20:54, CC, 54,    -43, 13:20:55, 
AA, -72, 13:20:56, BB, 59,    -75, 13:20:56, 
AA, -70, 13:20:57, EE, 54,    -72, 13:20:57, 
AA, -70, 13:20:57, DD, 53,    -64, 13:20:58, 
AA, -71, 13:20:57, HH, 49,    -65, 13:20:58, 
AA, -71, 13:20:59, FF, 47,    -67, 13:20:59, 
AA, -71, 13:21:00, GG, 53,    -62, 13:21:01, 
AA, -70, 13:21:02, CC, 55,    -43, 13:21:03, 
AA, -71, 13:21:04, BB, 60,    -77, 13:21:05, 
AA, -71, 13:21:05, EE, 55,    -72, 13:21:05, 
AA, -71, 13:21:06, DD, 54,    -64, 13:21:06, 
AA, -71, 13:21:06, HH, 50,    -65, 13:21:06, 
AA, -71, 13:21:08, FF, 48,    -68, 13:21:08, 
AA, -70, 13:21:09, GG, 54,    -61, 13:21:10, 
AA, -70, 13:21:11, CC, 56,    -42, 13:21:12, 
AA, -70, 13:21:13, BB, 61,    -75, 13:21:13, 
AA, -70, 13:21:14, EE, 56,    -72, 13:21:14, 
AA, -71, 13:21:14, DD, 55,    -63, 13:21:15, 
AA, -71, 13:21:14, HH, 51,    -65, 13:21:15, 
AA, -71, 13:21:16, FF, 49,    -67, 13:21:16, 
AA, -71, 13:21:17, GG, 55,    -62, 13:21:18, 
AA, -70, 13:21:21, BB, 62,    -74, 13:21:21, 
AA, -71, 13:21:22, CC, 57,    -42, 13:21:23, 
AA, -71, 13:21:22, HH, 52,    -65, 13:21:23, 
AA, -71, 13:21:22, DD, 56,    -64, 13:21:23, 
AA, -71, 13:21:22, EE, 57,    -72, 13:21:22, 
